,date,airTemp,airPressure,relAirHumidity,sightDistance,weather,windSpeed,windDirection,weather_100,weather_110,weather_120,weather_121,weather_122,weather_123,weather_124,weather_125,weather_130,weather_131,weather_132,weather_134,weather_140,weather_141,weather_151,weather_152,weather_161,weather_162,weather_167,weather_171,weather_172,weather_173,weather_177,weather_178,weather_180,weather_181,weather_182,weather_185,weather_509
0,2018-11-10 01:00:00,5.6,1017.3,98,3400,161,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2018-11-10 02:00:00,5.6,1017.0,98,1000,123,1,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2018-11-10 03:00:00,5.8,1016.4,98,300,134,2,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2018-11-10 04:00:00,5.9,1016.3,98,700,132,3,110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2018-11-10 05:00:00,6.1,1015.9,98,11000,181,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2018-11-10 06:00:00,6.2,1015.8,98,12000,122,4,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2018-11-10 07:00:00,6.2,1016.1,98,8000,110,3,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2018-11-10 08:00:00,6.2,1016.1,98,2100,110,3,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2018-11-10 09:00:00,6.4,1016.1,98,5000,110,3,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2018-11-10 10:00:00,6.5,1015.9,98,4000,110,3,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2018-11-10 11:00:00,6.7,1015.7,98,6000,110,4,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2018-11-10 12:00:00,6.5,1015.4,99,7000,110,5,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2018-11-10 13:00:00,6.3,1015.4,99,4900,110,5,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2018-11-10 14:00:00,6.2,1014.9,98,8000,110,4,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2018-11-10 15:00:00,6.2,1015.2,98,35000,100,4,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2018-11-10 16:00:00,6.4,1015.0,99,50000,100,4,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2018-11-10 17:00:00,6.3,1015.3,99,6000,110,4,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2018-11-10 18:00:00,6.1,1014.8,98,3400,110,5,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2018-11-10 19:00:00,6.2,1014.9,98,4400,110,4,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2018-11-10 20:00:00,6.2,1014.9,99,3300,151,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2018-11-10 21:00:00,6.1,1015.4,98,3100,151,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2018-11-10 22:00:00,6.0,1015.3,98,3500,122,3,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2018-11-10 23:00:00,6.0,1015.0,98,2700,110,4,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2018-11-11 00:00:00,6.2,1015.1,98,1800,110,5,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2018-11-11 01:00:00,6.3,1015.0,98,2400,110,4,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2018-11-11 02:00:00,6.6,1014.7,98,4300,110,5,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2018-11-11 03:00:00,6.7,1014.3,98,2800,110,5,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2018-11-11 04:00:00,7.0,1014.2,98,6000,161,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2018-11-11 05:00:00,7.1,1013.9,99,9000,161,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,2018-11-11 06:00:00,7.4,1014.3,99,5000,123,4,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2018-11-11 07:00:00,7.4,1014.4,99,3600,110,4,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2018-11-11 08:00:00,7.6,1014.1,99,4300,110,4,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2018-11-11 09:00:00,7.6,1014.2,100,9000,110,4,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2018-11-11 10:00:00,7.7,1014.0,99,4700,110,4,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2018-11-11 11:00:00,7.8,1013.7,100,5000,110,5,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2018-11-11 12:00:00,7.7,1013.6,99,6000,161,6,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2018-11-11 13:00:00,7.6,1013.3,100,7000,123,5,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2018-11-11 14:00:00,7.5,1013.4,100,4000,110,3,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2018-11-11 15:00:00,7.5,1013.1,99,4300,151,5,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2018-11-11 16:00:00,7.5,1013.1,99,10000,181,6,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,2018-11-11 17:00:00,7.3,1013.0,100,7000,110,5,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2018-11-11 18:00:00,7.1,1012.7,99,5000,110,4,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2018-11-11 19:00:00,6.9,1012.6,99,3000,151,5,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2018-11-11 20:00:00,6.8,1012.5,99,4000,152,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2018-11-11 21:00:00,6.8,1012.4,99,5000,122,5,140,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2018-11-11 22:00:00,6.6,1012.2,99,5000,110,6,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2018-11-11 23:00:00,6.6,1011.8,99,10000,100,5,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2018-11-12 00:00:00,6.5,1011.5,99,6000,110,4,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2018-11-12 01:00:00,6.4,1011.5,99,21000,161,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,2018-11-12 02:00:00,6.5,1011.3,99,21000,161,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,2018-11-12 03:00:00,6.8,1010.9,99,17000,123,4,160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2018-11-12 04:00:00,7.1,1010.8,99,9000,122,4,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2018-11-12 05:00:00,7.1,1010.8,99,8000,152,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2018-11-12 06:00:00,7.5,1010.8,99,13000,181,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
54,2018-11-12 07:00:00,7.8,1011.1,99,10000,181,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,2018-11-12 08:00:00,8.2,1011.6,99,18000,122,4,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2018-11-12 09:00:00,8.7,1011.8,99,19000,100,3,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2018-11-12 10:00:00,9.0,1012.1,100,21000,100,3,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2018-11-12 11:00:00,9.6,1012.0,100,27000,100,4,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2018-11-12 12:00:00,9.2,1012.2,98,45000,100,4,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2018-11-12 13:00:00,9.1,1012.4,95,30000,100,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2018-11-12 14:00:00,8.2,1012.6,97,30000,100,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2018-11-12 15:00:00,7.5,1012.8,99,30000,100,3,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2018-11-12 16:00:00,7.7,1012.7,96,23000,100,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2018-11-12 17:00:00,6.9,1012.9,97,30000,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2018-11-12 18:00:00,6.4,1012.9,99,35000,100,1,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2018-11-12 19:00:00,6.1,1013.1,99,30000,100,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2018-11-12 20:00:00,6.0,1012.9,99,25000,100,2,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2018-11-12 21:00:00,6.1,1012.8,99,26000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2018-11-12 22:00:00,7.0,1012.7,98,24000,100,1,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2018-11-12 23:00:00,6.9,1012.6,99,40000,100,3,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2018-11-13 00:00:00,6.5,1012.5,99,22000,100,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2018-11-13 01:00:00,6.2,1012.3,99,17000,100,2,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2018-11-13 02:00:00,6.9,1011.9,99,28000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2018-11-13 03:00:00,6.9,1011.5,96,45000,100,3,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2018-11-13 04:00:00,6.0,1011.9,96,40000,100,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2018-11-13 05:00:00,6.1,1011.6,96,45000,100,2,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2018-11-13 06:00:00,4.2,1011.8,99,30000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2018-11-13 07:00:00,4.7,1012.2,99,12000,100,1,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2018-11-13 08:00:00,3.9,1012.2,98,19000,100,1,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2018-11-13 09:00:00,6.8,1012.3,99,30000,100,1,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2018-11-13 10:00:00,7.6,1012.3,99,26000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,2018-11-13 11:00:00,8.3,1011.8,97,30000,100,3,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2018-11-13 12:00:00,8.4,1011.9,96,35000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2018-11-13 13:00:00,8.3,1011.9,97,40000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018-11-13 14:00:00,8.2,1012.1,96,50000,100,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018-11-13 15:00:00,8.0,1012.2,95,40000,100,1,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018-11-13 16:00:00,7.7,1012.5,96,45000,100,2,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2018-11-13 17:00:00,7.5,1012.8,97,40000,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2018-11-13 18:00:00,7.4,1012.9,96,45000,100,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2018-11-13 19:00:00,6.9,1013.1,99,40000,100,2,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2018-11-13 20:00:00,7.3,1013.5,99,45000,100,2,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2018-11-13 21:00:00,7.4,1013.4,99,50000,100,2,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2018-11-13 22:00:00,6.9,1013.7,99,40000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2018-11-13 23:00:00,6.9,1014.0,99,45000,100,1,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2018-11-14 00:00:00,5.8,1014.3,99,45000,100,1,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2018-11-14 01:00:00,4.6,1015.1,98,45000,100,2,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2018-11-14 02:00:00,5.4,1015.5,98,22000,100,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2018-11-14 03:00:00,4.5,1015.9,98,1400,131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2018-11-14 04:00:00,4.7,1016.6,98,45000,120,2,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2018-11-14 05:00:00,5.5,1017.1,99,50000,100,2,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2018-11-14 06:00:00,6.0,1017.4,98,50000,100,2,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2018-11-14 07:00:00,6.5,1018.0,96,50000,100,3,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2018-11-14 08:00:00,5.8,1018.6,95,50000,100,3,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2018-11-14 09:00:00,6.1,1019.2,94,50000,100,3,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2018-11-14 10:00:00,6.2,1019.7,92,50000,100,3,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2018-11-14 11:00:00,6.3,1020.4,93,45000,100,4,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2018-11-14 12:00:00,5.6,1020.8,94,50000,100,2,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2018-11-14 13:00:00,5.5,1020.9,93,50000,100,1,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2018-11-14 14:00:00,4.9,1021.3,96,50000,100,2,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2018-11-14 15:00:00,4.9,1022.0,96,50000,100,3,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2018-11-14 16:00:00,5.2,1022.1,96,50000,100,2,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,2018-11-14 17:00:00,5.3,1022.0,96,50000,100,2,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2018-11-14 18:00:00,5.2,1022.0,96,45000,100,2,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2018-11-14 19:00:00,5.8,1022.2,95,45000,100,3,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,2018-11-14 20:00:00,6.2,1022.1,93,50000,100,2,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,2018-11-14 21:00:00,6.5,1022.4,94,50000,100,3,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2018-11-14 22:00:00,6.5,1022.4,95,50000,100,2,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,2018-11-14 23:00:00,6.6,1022.4,97,40000,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2018-11-15 00:00:00,6.3,1022.4,98,40000,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2018-11-15 01:00:00,7.2,1022.5,99,26000,100,2,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2018-11-15 02:00:00,7.4,1022.3,99,20000,100,3,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2018-11-15 03:00:00,8.1,1022.2,99,29000,100,3,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,2018-11-15 04:00:00,8.7,1022.2,97,45000,100,3,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2018-11-15 05:00:00,9.0,1021.9,95,45000,100,4,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2018-11-15 06:00:00,9.0,1022.1,95,45000,100,4,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2018-11-15 07:00:00,9.0,1022.4,97,50000,100,4,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2018-11-15 08:00:00,9.2,1022.7,98,45000,100,4,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2018-11-15 09:00:00,9.4,1023.0,97,50000,100,5,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2018-11-15 10:00:00,9.4,1023.4,98,50000,100,4,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2018-11-15 11:00:00,9.7,1023.9,99,30000,100,4,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2018-11-15 12:00:00,9.8,1024.1,99,50000,100,4,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2018-11-15 13:00:00,9.9,1024.3,99,50000,100,4,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,2018-11-15 14:00:00,10.0,1025.1,99,50000,100,4,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2018-11-15 15:00:00,10.1,1025.4,100,45000,100,3,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2018-11-15 16:00:00,10.3,1025.6,99,50000,100,3,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2018-11-15 17:00:00,10.4,1026.0,99,50000,100,3,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2018-11-15 18:00:00,10.6,1026.3,100,50000,100,3,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2018-11-15 19:00:00,10.8,1026.9,99,45000,100,4,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2018-11-15 20:00:00,10.3,1027.3,100,40000,100,2,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2018-11-15 21:00:00,9.8,1027.8,95,30000,100,2,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2018-11-15 22:00:00,9.5,1028.4,95,35000,100,4,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2018-11-15 23:00:00,9.7,1028.7,95,28000,100,4,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2018-11-16 00:00:00,9.3,1028.9,93,22000,100,2,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,2018-11-16 01:00:00,8.8,1029.0,93,25000,100,2,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2018-11-16 02:00:00,8.0,1029.4,95,19000,100,1,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2018-11-16 03:00:00,7.3,1029.9,97,20000,100,2,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2018-11-16 04:00:00,7.4,1030.1,96,30000,100,2,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
